title,rate
jab un ko he esmbly may lana hai tu hindustan say pakistan bananay_ka kia mathlab howard,-1
hak tou sab ka banta hay kyou kay humsab pakistani hay,1
yes islam n hr mazhb ko azadi di ha k wo apne mahol main skoon se rhy,1
islami talimaat ky mutabiq hoona chaheay,1
is k_lia quran_o ahadees se ragoo kia gaai to behter_ho ga,1
no koi_zaroorat nahi,-1
qadyani ko nai hona chiay,-1
bhai minorities ki makhsoos seat hoti he,-1
in ki seet makhsus honi chahye,-1
sary haqooq hony cahaye,1
elect ho k ana chahye,1
un k vote elag hony chahiay,-1
barah e meherbani is trhan ki posts zyyada kiya karain ta k humaray ilm mein_izafa ho ! shukriya,1
bakhran wali ki aik ustani is shiq sy_faida uthaty howy kai logon_ko black mail kr k_mafad hasil k rahi hy,-1
allah k bando aksar jago pe mardo ko bhi harass kiya_jata hayes ka kon pochay_ga,-1
mardo_k liye b kuch bach bachao k tarerqa bata_deya phir mardo_k ye jahan nahi raha,-1
fazool post pakistan main complain kerny wala pehly andar hota_hai,-1
aj_tk kuch howa hy jo ab hoga,-1
or jo ortain mardoon ko hirasaan krti han un ki b koi commetti bnai jay,1
ourto koo nhi mardoo koo hrasa kiya_jata ha,-1
ecp phly ik niazi ko pakdo,-1
agar koi marrd voters ko harahan karey to kahan report karain,-1
agar wo jhota_ilzam laga rahi ho tu no aurat,-1
tehmin jasmine is ka ghalat istmal b kia ja skta ha koi kisi by gunah ko phansany k_lye shrarat b kr_skti ha,-1
r jahan mari bahnoon ko jageerdar otha k lay jatay wahan,-1
or hum hai tehreek labaik wale mashallah ek mazoor insaan ko apna qaid banaya haiinshallah jeet tlp ki hogi labaik_labaik ya rasoolallah,1
good decision on ko bhi aam shehryun ki tarah huqooq hony chahye,1
bhot kuch_sikha or pory pakistan se youth the her alaqye se pata_chala k child and early age marriage ceam ki kia wajohat kia kia hain or kese is ko kam_keya ja_sakta hai,1
malik mushtaq tu lanati,-1
lota sialkot_ka,-1
nawaz_sharif daku hai,-1
moive diwnload mar ya wali,-1
tum chor ho isliye,-1
ese kisi ki besti nai krni_chahye bhale wo crupt ho us ko usko saza_suna di_gai hai lekin is trha posts kr kr ke kisi ka dil na dukhaen,-1
waleed jawab dy yr auntii ko tun ny b tou shadian ni_krni !_!,-1
itni_pyari sharkain,1
sab_say ziyada maza to pichay walo_ko aarha_hai,1
itni_piyari sharkain,1
mood thik ho_gaya mera ap bhi krlo,1
eya mai mic ghar khanri wai hundi,-1
hahahahahhamera khoon khaul gaya dekh kai,-1
season araha writer ko_bolo content mil_gaya hai,1
ye aunty_bik gai hain,1
reporter ki jaam hogayi btw aunty bhi sahi khael gayein !,-1
aunty bohat pohnchi hoi chees hai bhai nahi pakri jaye_gi,-1
haha aho log shugal samj rhy or is anti_ko lag_rha jesa badi tagri taqreer kr k gai hay,-1
awaam sahi mazy_ly rhi,1
ik naya_pakistan bnaega,1
ab aunty dekh rahee hogi taraaaakkiii after flooding,-1
aja janu teray veyah ka badobast hogaya,1
aunty k umer nhi hain warna imran ko saport karti sory aunty ab pakistan jaga hai choro k time end hai,-1
yaar mjhy us ny block_kiya hua warna_mai tag_kr daita,-1
hmare mulk ny itni jldi taraki ki hn ke aap soch bhi nai sakhty,1
hahah waqi patwario mein koi aql nhi,-1
bht_awla bilkul sai_kha is aunty ny,1
jahil orat tuje jab le k gya ya teri beti ko you may lagane walu pe allah ki lanat or allah kere us k_sath aisa_hi paish aay,-1
peechay_awaam ki badchodiyan check kero funny debate,-1
punjab ko bnane mein nawaz_sharif ka bohut bara_hath hai,-1
jihalat ki inteha,-1
nojwan nayi nasal apny mulk sy muhabbat main bht door ho_rhi hai in bagairton ki_waja say,-1
waqt haai watan keliye kch krny ka inshallah july jail main hoga,1
aunty ny bs chuss he mari ha,-1
is aunti ko ussi paaani me dubkiyan deni chahiye joh kal lahore me khara_tha shirko pr,-1
ab tou mujhe bhi shaadi karni hai i_will vote imran bhai,1
yeh khud chahta a is umar main shadi_krna had ogi,-1
hahahahaha chaaa gaiii hahahahaha,1
aunty ko apnay mian pe gussa tha unhon_ne khan sb pe utar dia,-1
ye es liye sath dy rahay kyun k ye khud chahty_k es umar_mein shadi karun,-1
haha anti on anti_ko bs roads ki khubsurti sy piyaar jo kuch time_bd kharab hojani,-1
aunty end mei jeet gaen,1
all her children need is itni_achi shaarkain no educationno healthno justicebass achi achi sharkain de do,-1
hahahahhaha yeh khud chahte hai is umar mai nae_shadi krunlol,-1
kasam sey aunti got_no chillmagar video_puri dekhna,-1
laanat is oorat ki soch py,-1
yaar mene peeche taliyan bajani the,1
aunty achaa khel_gai hai,-1
yaar ye peechay hooting ma ker_rahi hoon,-1
mu torti hun me aunty ka,-1
ye jhoot bol rahay hai,-1
jahil_aurat bacho_ko education ke_bajaye road ki bt karahi ha,-1
jahil_log andhay ho gye hen ab or kon_c zalalat bachi hay nawaz khabes k hissay may is say pocho to sahi,-1
hahaha isay kehty_hen pakki kattar pitware ourat,-1
jahalat tw pehly jumly me hi pta lg gae thi aurat ki josarak ko sharakkk bol_ri,-1
phadda check_karo,-1
aunty na tu govt baich di,-1
nawaz ki ghusti,-1
un parh jahil supporter !_! isey corruption ki abc tak maloom na hogii !,-1
tu bta_day,-1
blkl miyan sahb corruption ka mission asan nhn,-1
shurkain voters ki zaban toe daikhain jab_tak awam jahil tab_tak leader_bhi jahil hi aingaein,-1
aunty ne tumhari wo_mari wo_mari hy k maza_aa gya wari_fair sheir aunty ummmmmmmmahhhhhhh,-1
iss koom ka kuch ni ho_sakta,-1
imran_khan ko agr vote den hai to_auske siyasi zindage_dekhein agar baji k rishta dena hai to_auske zati zindage_dekhein shukriyaaa,1
bro patwarioon ki jala di,-1
hahaha peechay logon_ko dekh_dekh kar aur hassi aa rahi_thi xd,1
itni_piyari sharkaaainn,1
ye aunty k dialogues yad karlo kam aayein ge sarak banayi aur the following,-1
imran_khan uncle majboor ban_gaya ha,-1
safa mamala garam_hai boss,-1
randi hai behen chod ki bachi,-1
cha geyi aunty,1
tumhare pyaaray ik ki_waat laga_di,-1
zaahir hai gawaro say kon lar sakta haiwoh tou mic khaa jaati agar uska bas chalta,-1
jahil aunty eyse loggo ki_waja se to pakistan doob_gaya hai,-1
sheeza antie ki hat gai,-1
ap q saath derahe hain pti ka apko bhi dusri shadi karni hai,-1
aunty apse request hai ap just pogo ho hi dekho qk us mai nawaz ganja kuch_zyada hi ata hai,-1
is bacha ri ki to jan bakhs_do,-1
maflooj awam hai janab_yeh ab,-1
shoukeen ho_chukey hain yeh ke hamain aaker koi ragrey achi_tarah se khuwa wo zaradari ki surat me ho yaa sharifs ki !,-1
kuch nahi honey wala inka as_always awey e awey chutiya sheer awey,-1
sharkein thati ko bolna tau sikha do pehly,-1
piche waale log mast majay le rhe_hain,1
jahalat dekho,-1
jahliyat k_arooj pay hain aunty,-1
aunty nu akho roadaan chatt lawiyo jadun pukh lagi,-1
bhai main in_dono ma se kisi ka supporter_nahi but ye baat admit krni pare gi k ganje k_supporter s bhi ganje ki_trh hi hutiya hain,-1
lagta_hai road_per he_rehti hai payari_payari road,-1
inn aunty ki_baatein sun_kar dil kar_raha hai jotta utha_kar sir_pe maaron,-1
banda kahay sir_pe rakh_kar naacho sarak ko ley kar jo nawaz_sharif ne banai hai,-1
road gand me ly_lo,-1
le das is bat_py lakh_di lanat_tery tyyy aunty,-1
aunty ne buhut_hi umdaaa finishhh kiya,1
ye ha pakistan ki asal awam bc jahil,-1
ye to tatti h,-1
yeh khud chahtay_hain k may is umer me naye shadi karo hahahaha,-1
awam baray mazay le rahay hai,1
hahahaha punjab ban_gya baki karachi ki kisi ko nhe fikar sai ja_rhe hai gadhe khane walle,-1
yar_kamal ha wsy,1
is urat ka dimag chal gaya hay,-1
anti chaa gye_ha,1
ya ha jahalat,-1
hahahahah bhot tez hai aunty,-1
andaza to tha hi aj dekh b lia patwario ko peda karne_wali zang alood machine,-1
aunty_bik gai hai,-1
awam check_kro maze la rhe,1
sub choro yeh pechay awam kitni lota hai,-1
ye_bik gae hai aunty,-1
aunty k_liye dua kro aunty hill gae !,-1
jahalat ki_intehaa,-1
bhai khata ha to kuch lgata b to ha na,-1
road he dikhai dety_hain is awam_ko ab_banda kya khy bat phr wo he ha,-1
abi barish hoi dekha_nai kya hal hova aur mall_road wali road shayd nai dekhi tum_ny us ma itna bada gara ban_gya ha,-1
tu undono husband wife ki larai kerva de babluu,-1
is jesi auntian illegal abortion krwati hein muhallon mein,-1
halaat bta ry en uske,-1
awam ka dimag dekh bus yeh log kabhi nai sudhar sakte,-1
itni itni_pyari sarkein bnayi hain bat pta kya hai k nawaz ki hukoomat aik sarkein bnane me to specialist smjhi jatin thin mgr afsoos ki bat yh k wo bhi substandard nikli k doob gyin barish mehaan har mulk me asi barish ho to pani ikatha hojata pr_yh log to sarkon k specialist thy khair yh bat to alg hai,-1
aunty ap ka bhi fitay munh,-1
tera b fitay kunjar,-1
ismail mohamad q teri ami he bhnchod,-1
noman bk lg yhi rha,-1
apni aunty ko smjyo thora dame tm py gye_ha,-1
n_league twadi aunty khul_gai jay,-1
g aa mai end kr chori a,-1
jahil_awam panjab ki,-1
tm ne jawan bachi ko bheja qbeghert,-1
particular punjab k aunty th shugal laga dya bazar me,1
uziiii teri baat kr gae k khud is umar me shadi_krna chahta,-1
last dialogue_k chass aa_gae,-1
antiii bhaii full gussy m h,-1
ya sb bik_gaye hain,-1
warh gaye bhai !,-1
gussa_kr gai hai,-1
yh es_lye keh rhy bcz inho_ne dsri shadi krni_h,-1
nashaayyyyy huay hain aunty ko,-1
baat kardi aunty ne ! dil_jeet lia phr bhi mein imran ko_vote dunga !,1
bc aunty apni_taraf se bolrahi thi,1
lekin uncle ne jo b batein ki wo sab haqeeqat thi or unho_ne hadeeso ki_misaal de kr proof dia,-1
aunty jahaliyat k_arooj pay hain,-1
bht_bara hath h,-1
is ke bachay phir is ko lanat dain_gy,-1
imtiaz hussain ii sahi_khel gayii auntii,-1
yhi wo patwaari hy joh samjty nhi k bacho_ko roads nhi chahiye hospitals chahiye schools chahiye,-1
is aunty ki language bta rahi_hai sab_kuch k kasi tarbiat hui hai is aunty ki,-1
ye_bik gaye hay auntie,-1
din ata hai larkian nachwata hai ghar chala_jata hai,-1
haan waqaii imran_khan ghlt krta_hai nikah kr k usy chaye shahbaz_shareef ki trhan na jaiz bachy peda kry or wo ortain bhaly in patwariyon k_ghr ki hi q na hon lanat hai nikah ko_ghlt kehny walon per,-1
aunty_ji imran_khan ney ortey nhi nachwai uski party ne kya pti hi aygi nwaz ki to nind hogyi haram abb,-1
check_kro larki ka chakar hai sub,-1
is awwaam ka kuch kur le,-1
mje lag_raha aurat ne marna shuru kr daina he end par,-1
kash aap meri bivi hoti nawaz_shreef to this woman,-1
jaheel ourat bake mein bol rehi hai,-1
nawaz_shareef or k bhai ki our twin rahko hein lanat ji or wo bi ek saath,-1
tum jesi jaheel chala sakty h,-1
isko mall rd kay khaday main phenk do,-1
peechay_awaam ka haal dehko bilawa free,-1
check kar anti jazbati_ho rahi,-1
isny b famous_ho jana,1
sub lrke ka chkkr,-1
shairrrrr ek vari phayrrrrr aaaaa,-1
sirf nawaz is mulk ki theek ker sakta,-1
point class ka mara aunty ne,1
nawaz_sharif pak hai to os ne abhi_tk heera mandi khtm q_nhi ki,-1
imran_khan to halal nikah karta_hai,1
koihall ni pakistani_awam k b,-1
ek_min ek_min ap zara min chup rahe,-1
in ka_kasoor nahi ya sab khoota ka k asar ha,-1
salif awam ka maza dakh,-1
chori krnay wala molok chala shkta ha,-1
baki punjab ko to yateem samjha hoa he tumharay nawaz_shareef ne,-1
khotay kha_kha k damagh b khota ho_gya he in_logon ka,-1
asal baat ya ha k allah na farmaya ha k jasi riyaya ho_gi asay hi hakim in par mosallat kro ga tu awam hi chor or kanjar ho tu jasay k ya orat jo k orat nam par ak dabba ha,-1
han mera wo pyar ahhaa,1
masha_allah bahot pyare awaz he,1
tere chehray ki subah zulfon ki shaam,1
ye kon namoona hai red main rajhistan ka sindbad,-1
sheikh saaab allah_pak ap ko khuss rakhy,1
ksamm aa ma ap v ejhoo souchy,1
khair main toh velli hun,-1
beta try se pyar hai bs,1
vellay hain hm,-1
nawww janu wo to tow hai,1
allah aap ki_hifazat karay ik,1
roshan hai zameen roshan aasman mere mehboob qayamat hogi,1
dirty dancer p bilo thumka lga d,-1
chummi da sawal ay,1
ha kyuki sab hasne lag gye the nd apn toh gana gaye b_ni the,1
and_that part meri mehboobaaameri mehbooba,1
nashy si charh gayi,-1
hamary pass song sa_b aachi cheez h ufff tatti,-1
oyeee haan kurta phar k or wo wala b barsaat k mausam mai wo daru wali line,-1
or hum to ak kamra mai band tha or chabi gum_ho gi to janu fir aaga kiya_huwa,-1
yar jani mil na h m missing u bht sari punchad h karna ko,1
sheeshe se sheesha takray,-1
itny mazey se gari ti mein,1
matlab ab cinema mai ceetiyaan na_marein to kya karen,-1
bs whe azeem din thy har ghatia gana public_m b sath gaya,-1
jaane main kaise paida_hua hoon p_p,-1
fire_brigade mangva de tu angaaro par hai armaan p,-1
lol navaaan song labbeyaa main exams ton baad gaavaange,1
bc like kare jaa reply,-1
abe yrr koi nii uska b jugad lgaenge tu hi to punjab s h m to up s hu full jugadu,-1
gan phatii k bhahrway bharway,-1
kithe chali ae morni banke remember,-1
dagabaj re lagave jb tu lipistic lolz,-1
hatho mai churian or dulhay ka_sehra suhana lgta_h,-1
cheez bari hai maste,-1
main nay tho bol daina hai college itna stressful hota_hai,-1
or ktnii qadr kryn hmary kanon sy pucho,-1
ek to gande gaane upar_se besuri aawazein,-1
cheap se cheap gaane gaate hai hm,-1
bhegey honth choli key peechey and etc etc,-1
bijli bhari hai mere sb se bahaduri ka kam krti hai bechari hm ko bardhast krti hai,-1
haa meri_jaan,1
teri battery lakho saal chale,1
hahahhahahajahhah roti kyun h larkitu te wese_hi esi hai,-1
dj walay babu,-1
meri jaaneman !,1
hahaha mera baag bhi jata sth r koi janny wala b nhi tha us_din route mn,-1
jigar ma badi aag hai,-1
chap ho aur rahogi p,-1
aja ajajldi sedelhi ki sadko pefir se awaaragardi krenge,-1
bhai kisi aur ko keh k galiyan khani mainy kya,-1
to tjhy e kaha hai na lub ju,-1
wow rude ik chikni chameli ok,-1
konsa jam session merko nhi yaad,-1
han mai bandari to bandar,-1
koi hall ni tera,-1
playboy q bnna hai time_nikal kr_mr hi jao,-1
yar to kya krun khud to besharam hain dusron ko bi bnne ki talkeen kr_rae lanti,-1
seriously phir gye hoe,-1
theak hai dar sahab app kehta hain tu man laita hain,-1
boht baray danishver hua hai janab e omer darr kiya zaberdast qol hai onka,1
darr saab na kia karein aese,-1
arey baba matlab k tareef k_liye words nahi hai itni kamal hai,1
haha sakth londa hai yeai bol_raha hoon,-1
or sis ap ki mabi abo ky pass euorapion country my hy ksi ok doctor hy ami ko ja ky milo or dlasa do in ko bhi ap_ny saudi lajna hy us_ky bad scortland lakin batna ni,-1
allah bohat kamyabi dein geinap salamat rahein jeainn khush raheinn,1
dope peene k_lye achi jaga hai,1
khoob tar,1
allah kisi maa ko imran_khan na deyameen,-1
chan shah peer ya libian abasi hy hashmim hy is ki sister is ky sat pindi my gumi hoi hy ap ky nakkah my hy ok is ko dlassa dy do koi_chiz shah gi chia ho bata dia karo lasia lago libia report dani hoti hy is ny,-1
ayesha zahoor ko kho jo roman regal hy sheikh_hashim makhdum ka chota bahi hy apna bacha bacha ky rakhio ok sheikh_hashim jis ko tum_ny imran qureshi banya hy,-1
inshaallah wazer e_khazana ap hun gy,1
inshallaallah ki_madad ap k_sath hay,1
yah jully kis ki yad dlaty hy cozn ap kay ka chara bigar gia ap ki taslo ki_wajha sy,-1
baji hy lagti apni many is ka kia karna hy nasir mughal sy is ka kia pachab hwa tha,-1
aj ap_ny dil he jeet liajo kuch howa aj election commission ky offc may fee submitte karwaty howy,1
agar pti election_campaign achay tareeqay se kar gai tu phir inshallah_hum jeetien gey,1
ap zaror jetoo gyy in_sha allah,1
kitni dafa assambly main saal main gae jo awam k bill pas karnay ki baat kar_rahe ho,-1
sir ased umer sab ap khan sb ko bolian daimon ki mehom main chaif ka sath dain_es se humain elction main buht faida ho_ga,1
rab kareem ap ki_madad kare,1
o amna ali letratur para karen poetry tu kamal the singing_na esa nikhar k rakh dia_ha main saal sa ye song sun_raha hun but ju lutaf ju ju ehsas ju feeling en ki_awaz mi sun_k aye han,1
khobsorat itny ho kia bataon tum ko maintery aagye chand ki ye chandi kia cheeez hai,1
bhot_bhot enjoy kia awaz_bhot pyiari ha allah_ap ko mazeed kamyabian ata_farmay ameen,1
jeetay raho asees,1
bohatt khoob,1
awaz achi_h pr video kya bnai_h bhai,-1
wah_wah kia kehny,1
kyaaa feel dali ha yaar tu_ny bohaaat alaaa,1
larki k bghari he video_bna dali o je oy,-1
awwlaaa asees ma ny_pehly audio suni thi alhamra ma ub video b bht achay,1
allah_apko aur taraqi dy boht_khoob,1
maza ah gya,-1
awsome bhai mazza agaya,1
bhai_apki awaz_bhot achi hy or kuch logo k fitrat e logo say julius hona hota_hy ap sachi main bhot_acha ghatey ho,1
year bhai masha_allah kya awaz hy bhot e khoob nice your rock bro,1
kia baat hai asees bhai bht_khoob,1
tum great ho brother aaaallllaaaa,1
allah aur bhi kamyab_kry apko,1
bhai kya kehnay,1
zabrdust bhai_jan,1
wao yr mahfile lot li,1
bohaaaat alaa kya_baat ha masha_allah jeety raho,1
kya kehne bhai y,1
kamal hai yarrrr,1
bohot mudto bad asi awaz suniii hai,1
app bethy hn balin py meri ye apki_awaz m frst time song suna_tha live r bht fav song raha bht_acha ye song song krty_hn,1
ay ishq hamen berbad na ker yadil e muztr ko hum ne smjaya boht ha,-1
me phir b tumko chahunga,1
bhai mahool bna diya,1
folk type acha_lgta ap p,1
sorry to say zra achy ni lgy bhai,-1
bhoot time bad maza agya,1
srf yhi wala part funny laga,1
orange t_shirt to change karle bhai,-1
break_dance acha hai,1
bhi shoutout dedo,1
mashallha khuda hamesha_khush rakhy apko,1
meri_jaan nikal jatti ho aaap,-1
on hai ye hona chaheay bhae,1
har_bar ki tarah is bar b shandar,1
maar dou humain zaalim dil toots,-1
yarrrrrr to kia cheez he bhai super se uper ki chezzz y,1
hayeeee lerky to jan ly ga kisi din,1
bht allaw yr,1
zubi bhai choro agar_hum market main aagy to_bra masla hojana hai,-1
pata hai_isliye keh_raha hn band kar de sab ko,-1
de gaya dard suna apki voice bhut psnd aayi fan_ho gya apka,1
me kia_krun nachun,-1
sahzada bhai heerrrooo jeo shan_bhai hzaru sall lucky prince ka sllam abi kal hi bat hovie shan_bhai se,1
